movieId,title,genres,release_year,weighted_rating
2561,True Crime (1999),Crime|Thriller,1999,3.270308680965589
2563,Dangerous Beauty (1998),Drama,1998,3.667834404379388
2565,"King and I, The (1956)",Drama|Musical|Romance,1956,3.881619659645364
2566,Doug's 1st Movie (1999),Animation|Children,1999,3.2285466229593323
2567,EDtv (1999),Comedy,1999,3.1433576018768803
2568,"Mod Squad, The (1999)",Action|Crime,1999,3.353765461914862
2570,"Walk on the Moon, A (1999)",Drama|Romance,1999,3.3938580608966182
2571,"Matrix, The (1999)",Action|Sci-Fi|Thriller,1999,4.170780532587291
2572,10 Things I Hate About You (1999),Comedy|Romance,1999,3.5240319500405186
2573,Tango (1998),Drama|Musical,1998,3.251401285255265
2574,"Out-of-Towners, The (1999)",Comedy,1999,2.900934190170177
2575,"Dreamlife of Angels, The (Vie rêvée des anges, La) (1998)",Drama,1998,3.5780009886578963
2577,Metroland (1997),Comedy|Drama,1997,3.4514012852552653
2579,Following (1998),Crime|Mystery|Thriller,1998,3.6342675235035102
2580,Go (1999),Comedy|Crime,1999,3.875291934428181
2581,Never Been Kissed (1999),Comedy|Romance,1999,3.066978063390059
2582,Twin Dragons (Shuang long hui) (1992),Action|Comedy,1992,3.3761677377127213
2583,Cookie's Fortune (1999),Comedy|Drama,1999,3.7149529929786977
2585,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar) (1998)",Drama|Romance,1998,3.6376375320502414
2586,Goodbye Lover (1999),Comedy|Crime|Thriller,1999,3.183092077504787
2587,Life (1999),Comedy|Crime|Drama,1999,3.4241548348117425
2589,Friends & Lovers (1999),Comedy|Drama|Romance,1999,3.501401285255265
2590,Hideous Kinky (1998),Drama,1998,3.401401285255265
2593,"Monster, The (Mostro, Il) (1994)",Comedy,1994,3.462616373273281
2594,Open Your Eyes (Abre los ojos) (1997),Drama|Romance|Sci-Fi|Thriller,1997,3.632316465923824
2596,SLC Punk! (1998),Comedy|Drama,1998,3.6673339453596494
2597,Lost & Found (1999),Comedy|Romance,1999,3.3649102593229685
2598,Pushing Tin (1999),Comedy,1999,3.015118025075078
2599,Election (1999),Comedy,1999,3.638677120808503
2600,eXistenZ (1999),Action|Sci-Fi|Thriller,1999,3.758516543630731
2605,Entrapment (1999),Crime|Thriller,1999,3.077192554856782
2606,Idle Hands (1999),Comedy|Horror,1999,2.917250535523028
2607,Get Real (1998),Drama|Romance,1998,3.592182986595696
2609,"King of Masks, The (Bian Lian) (1996)",Drama,1996,3.551401285255265
2611,"Winslow Boy, The (1999)",Drama,1999,3.4514012852552653
2612,Mildred Pierce (1945),Drama|Film-Noir,1945,3.551401285255265
2613,Night of the Comet (1984),Comedy|Horror|Sci-Fi,1984,3.2067066383854503
2614,Chopping Mall (a.k.a. Killbots) (1986),Action|Horror|Sci-Fi,1986,3.04672844114115
2615,My Science Project (1985),Adventure|Sci-Fi,1985,3.308770219427127
2616,Dick Tracy (1990),Action|Crime,1990,3.043257510072933
2617,"Mummy, The (1999)",Action|Adventure|Comedy|Fantasy|Horror|Thriller,1999,3.15639596721409
2618,"Castle, The (1997)",Comedy,1997,3.4652866323251894
2620,This Is My Father (1998),Drama|Romance,1998,3.4514012852552653
2622,William Shakespeare's A Midsummer Night's Dream (1999),Comedy|Fantasy,1999,3.300700642627633
2623,Trippin' (1999),Comedy,1999,3.251401285255265
2624,After Life (Wandafuru raifu) (1998),Drama|Fantasy,1998,3.6376375320502414
2625,Black Mask (Hak hap) (1996),Action|Adventure|Crime|Sci-Fi|Thriller,1996,3.319455713868423
2628,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi,1999,3.1309665292117628
2629,"Love Letter, The (1999)",Comedy|Romance,1999,3.319455713868423
2630,Besieged (a.k.a. L' Assedio) (1998),Drama,1998,3.5012738956866047
2632,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie) (1965)",Adventure|Drama|Mystery,1965,3.551401285255265
2633,"Mummy, The (1932)",Horror|Romance,1932,3.4595010710460543
2634,"Mummy, The (1959)",Horror,1959,3.4595010710460543
2639,Mommie Dearest (1981),Drama,1981,3.385693296350204
2640,Superman (1978),Action|Adventure|Sci-Fi,1978,3.593057326465038
2641,Superman II (1980),Action|Sci-Fi,1980,3.095069187112977
2642,Superman III (1983),Action|Adventure|Sci-Fi,1983,2.6133552533081503
2643,Superman IV: The Quest for Peace (1987),Action|Adventure|Sci-Fi,1987,2.340560514102106
2644,Dracula (1931),Horror,1931,3.4174451584751475
2648,Frankenstein (1931),Drama|Horror|Sci-Fi,1931,3.7257006426276327
2651,Frankenstein Meets the Wolf Man (1943),Horror,1943,3.251401285255265
2652,"Curse of Frankenstein, The (1957)",Horror,1957,3.4514012852552653
2654,"Wolf Man, The (1941)",Drama|Fantasy|Horror,1941,3.536715203753761
2655,Howling II: Your Sister Is a Werewolf (1985),Horror,1985,3.3514012852552653
2656,Tarantula (1955),Horror|Sci-Fi,1955,3.4514012852552653
2657,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi,1975,3.3613057340632317
2659,It Came from Hollywood (1982),Comedy|Documentary,1982,3.3514012852552653
2660,"Thing from Another World, The (1951)",Horror|Sci-Fi,1951,3.50107791173482
2661,It Came from Outer Space (1953),Sci-Fi,1953,3.4514012852552653
2662,"War of the Worlds, The (1953)",Action|Drama|Sci-Fi,1953,3.310191088216793
2664,Invasion of the Body Snatchers (1956),Horror|Sci-Fi|Thriller,1956,3.6597278569342113
2665,Earth vs. the Flying Saucers (1956),Sci-Fi,1956,3.251401285255265
2668,Swamp Thing (1982),Horror|Sci-Fi,1982,3.2361184030913326
2669,Pork Chop Hill (1959),War,1959,3.5012738956866047
2670,Run Silent Run Deep (1958),War,1958,3.536715203753761
2671,Notting Hill (1999),Comedy|Romance,1999,3.461754043885425
2672,"Thirteenth Floor, The (1999)",Drama|Sci-Fi|Thriller,1999,3.191143469169174
2674,"Loss of Sexual Innocence, The (1999)",Drama|Fantasy,1999,3.2740011684138777
2676,Instinct (1999),Drama|Thriller,1999,3.367600856836844
2677,Buena Vista Social Club (1999),Documentary|Musical,1999,3.770308680965589
2681,Free Enterprise (1998),Comedy|Romance|Sci-Fi,1998,3.3761677377127213
2682,Limbo (1999),Drama,1999,3.626167737712721
2683,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,1999,3.219338560404251
2686,"Red Violin, The (Violon rouge, Le) (1998)",Drama|Mystery,1998,3.8576433161625943
2687,Tarzan (1999),Adventure|Animation|Children|Drama,1999,3.4701216015925045
2688,"General's Daughter, The (1999)",Crime|Drama|Mystery|Thriller,1999,3.146417202189694
2690,"Ideal Husband, An (1999)",Comedy|Romance,1999,3.60600067645014
2691,"Legend of 1900, The (a.k.a. The Legend of the Pianist on the Ocean) (Leggenda del pianista sull'oceano) (1998)",Drama,1998,3.542834404379388
2692,Run Lola Run (Lola rennt) (1998),Action|Crime,1998,3.946595391101817
2693,Trekkies (1997),Documentary,1997,3.462616373273281
2694,Big Daddy (1999),Comedy,1999,3.2458598746061877
2695,"Boys, The (1998)",Drama,1998,3.3514012852552653
2696,"Dinner Game, The (Dîner de cons, Le) (1998)",Comedy,1998,3.7095010710460543
2697,My Son the Fanatic (1997),Comedy|Drama|Romance,1997,3.501401285255265
2698,Zone 39 (1997),Sci-Fi,1997,3.3514012852552653
2699,Arachnophobia (1990),Comedy|Horror,1990,2.9115163363314944
2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,1999,3.823694268853561
2701,Wild Wild West (1999),Action|Comedy|Sci-Fi|Western,1999,2.39538730407343
2702,Summer of Sam (1999),Drama,1999,3.4380838688563604
2706,American Pie (1999),Comedy|Romance,1999,3.388517971897792
2707,Arlington Road (1999),Thriller,1999,3.3391617049210534
2708,"Autumn Tale, An (Conte d'automne) (1998)",Romance,1998,3.626167737712721
2709,Muppets From Space (1999),Children|Comedy,1999,3.334111825141814
2710,"Blair Witch Project, The (1999)",Drama|Horror|Thriller,1999,2.8837536007199
2712,Eyes Wide Shut (1999),Drama|Mystery|Thriller,1999,3.4679679492347204
2713,Lake Placid (1999),Horror|Thriller,1999,3.0244768025025075
2716,Ghostbusters (a.k.a. Ghost Busters) (1984),Action|Comedy|Sci-Fi,1984,3.755922580252346
2717,Ghostbusters II (1989),Comedy|Fantasy|Sci-Fi,1989,3.080607372367012
2718,Drop Dead Gorgeous (1999),Comedy,1999,3.3428427817132977
2719,"Haunting, The (1999)",Horror|Thriller,1999,2.682455129661484
2720,Inspector Gadget (1999),Action|Adventure|Children|Comedy,1999,2.5171337617517557
2722,Deep Blue Sea (1999),Action|Horror|Sci-Fi|Thriller,1999,2.947737180330333
2723,Mystery Men (1999),Action|Comedy|Fantasy,1999,3.1669586010948474
2724,Runaway Bride (1999),Comedy|Romance,1999,2.951255153971621
2725,Twin Falls Idaho (1999),Drama,1999,3.3514012852552653
2726,"Killing, The (1956)",Crime|Film-Noir,1956,3.7785562695862582
2727,Killer's Kiss (1955),Crime|Film-Noir,1955,3.4514012852552653
2728,Spartacus (1960),Action|Drama|Romance|War,1960,3.546091493297848
2729,Lolita (1962),Drama|Romance,1962,3.500875803284541
2730,Barry Lyndon (1975),Drama|Romance|War,1975,3.594625803284541
2731,"400 Blows, The (Les quatre cents coups) (1959)",Crime|Drama,1959,3.786381564407269
2732,Jules and Jim (Jules et Jim) (1961),Drama|Romance,1961,3.858143775182332
2733,Vibes (1988),Adventure|Comedy|Romance,1988,3.2285466229593323
2734,"Mosquito Coast, The (1986)",Adventure|Drama|Thriller,1986,3.369158571186982
2735,"Golden Child, The (1986)",Action|Adventure|Comedy|Fantasy|Mystery,1986,3.0005605141021063
2736,Brighton Beach Memoirs (1986),Comedy,1986,3.536715203753761
2737,Assassination (1987),Action|Drama|Thriller,1987,3.551401285255265
2738,Crimes of the Heart (1986),Comedy|Drama,1986,3.551401285255265
2739,"Color Purple, The (1985)",Drama,1985,3.7387625167882215
2740,"Kindred, The (1986)",Horror|Sci-Fi,1986,3.251401285255265
2741,No Mercy (1986),Action|Crime|Thriller,1986,3.2285466229593323
2742,Ménage (Tenue de soirée) (1986),Comedy|Drama,1986,3.251401285255265
2743,Native Son (1986),Drama,1986,3.4514012852552653
2744,Otello (1986),Drama,1986,3.551401285255265
2745,"Mission, The (1986)",Drama,1986,3.500778491808481
2746,Little Shop of Horrors (1986),Comedy|Horror|Musical,1986,3.364875267761514
2747,"Little Shop of Horrors, The (1960)",Comedy|Horror,1960,3.250778491808481
2748,Allan Quatermain and the Lost City of Gold (1987),Action|Adventure|Comedy,1987,2.8342675235035104
2749,"Morning After, The (1986)",Drama|Mystery,1986,3.592182986595696
2750,Radio Days (1987),Comedy|Drama,1987,3.344625803284541
2751,From the Hip (1987),Comedy|Drama,1987,3.551401285255265
2752,Outrageous Fortune (1987),Comedy|Mystery,1987,3.177294873679568
2754,Deadtime Stories (1987),Horror,1987,3.251401285255265
2757,Frances (1982),Drama,1982,3.501401285255265
2759,Dick (1999),Comedy,1999,3.5008242854442737
2761,"Iron Giant, The (1999)",Adventure|Animation|Children|Drama|Sci-Fi,1999,3.948208601094848
2762,"Sixth Sense, The (1999)",Drama|Horror|Mystery,1999,3.875074536449748
2763,"Thomas Crown Affair, The (1999)",Action|Mystery,1999,3.623052857062328
2764,"Thomas Crown Affair, The (1968)",Crime|Drama|Romance|Thriller,1968,3.719625803284541
2765,"Acid House, The (1998)",Comedy|Drama,1998,3.501401285255265
2766,"Adventures of Sebastian Cole, The (1998)",Comedy|Drama,1998,3.4558193502320598
2769,"Yards, The (2000)",Crime|Drama,2000,3.4652866323251894
2770,Bowfinger (1999),Comedy,1999,3.0641279330330358
2771,Brokedown Palace (1999),Drama,1999,3.4241548348117425
2772,Detroit Rock City (1999),Comedy,1999,3.158632255397508
2774,Better Than Chocolate (1999),Comedy|Romance,1999,3.4514012852552653
2775,Head On (1998),Drama,1998,3.251401285255265
2779,Heaven Can Wait (1978),Comedy,1978,3.364273311479666
2782,Pit and the Pendulum (1961),Horror,1961,3.4595010710460543
2784,"Masque of the Red Death, The (1964)",Horror,1964,3.4558193502320598
2786,Haunted Honeymoon (1986),Comedy,1986,2.962616373273281
2787,Cat's Eye (1985),Horror,1985,3.067600856836844
2788,Monty Python's And Now for Something Completely Different (1971),Comedy,1971,3.9192976446635854
2789,Damien: Omen II (1978),Horror,1978,3.308770219427127
2790,"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",Horror|Thriller,1981,3.2285466229593323
2791,Airplane! (1980),Comedy,1980,3.823062633880757
2792,Airplane II: The Sequel (1982),Comedy,1982,3.2862147447340235
2793,"American Werewolf in Paris, An (1997)",Comedy|Horror|Romance|Thriller,1997,2.869158571186982
2794,European Vacation (aka National Lampoon's European Vacation) (1985),Adventure|Comedy|Romance,1985,2.958917202189694
2795,National Lampoon's Vacation (1983),Comedy,1983,3.614686081501505
2796,Funny Farm (1988),Comedy,1988,3.0007006426276326
2797,Big (1988),Comedy|Drama|Fantasy|Romance,1988,3.7001401285255264
2798,Problem Child (1990),Children|Comedy,1990,2.4054291834548884
2799,Problem Child 2 (1991),Comedy,1991,2.4714125207383915
2800,Little Nemo: Adventures in Slumberland (1992),Adventure|Animation|Children|Drama|Fantasy,1992,3.401401285255265
2801,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),Drama|Romance,1997,3.6014012852552653
2802,Tequila Sunrise (1988),Action|Drama|Romance|Thriller,1988,3.2279096751160297
2803,"Pelican Brief, The (1993)",Crime|Drama|Mystery|Romance|Thriller,1993,3.1597278569342118
2804,"Christmas Story, A (1983)",Children|Comedy,1983,3.906468950821136
2805,Mickey Blue Eyes (1999),Comedy|Romance,1999,3.1410629016422704
2806,Teaching Mrs. Tingle (1999),Comedy|Thriller,1999,2.9174451584751475
2807,Universal Soldier: The Return (1999),Action|Sci-Fi,1999,3.2318471425040505
2808,Universal Soldier (1992),Action|Sci-Fi,1992,2.654385109713564
2810,Perfect Blue (1997),Animation|Horror|Mystery|Thriller,1997,3.751000918039475
2812,In Too Deep (1999),Action|Thriller,1999,3.4514012852552653
2813,"Source, The (1999)",Documentary,1999,3.251401285255265
2815,Iron Eagle (1986),Action|War,1986,2.969625803284541
2816,Iron Eagle II (1988),Action|War,1988,3.042834404379388
2817,Aces: Iron Eagle III (1992),Action,1992,3.1261677377127213
2818,Iron Eagle IV (1995),Action|War,1995,2.8761677377127213
2819,Three Days of the Condor (3 Days of the Condor) (1975),Drama|Mystery|Romance|Thriller,1975,3.660560514102106
2820,Hamlet (1964),Drama,1964,3.551401285255265
2822,Medicine Man (1992),Adventure|Romance,1992,3.300700642627633
2824,On the Ropes (1999),Documentary|Drama,1999,3.6514012852552655
2826,"13th Warrior, The (1999)",Action|Adventure|Fantasy,1999,3.057543224358647
2827,"Astronaut's Wife, The (1999)",Horror|Sci-Fi|Thriller,1999,2.825700642627633
2828,Dudley Do-Right (1999),Children|Comedy,1999,3.137637532050241
2829,"Muse, The (1999)",Comedy,1999,3.313375803284541
2835,Chill Factor (1999),Action|Adventure|Comedy|Thriller,1999,3.251401285255265
2836,Outside Providence (1999),Comedy,1999,3.50107791173482
2837,Bedrooms & Hallways (1998),Comedy|Romance,1998,3.4514012852552653
2839,West Beirut (West Beyrouth) (1998),Drama,1998,3.551401285255265
2840,Stigmata (1999),Drama|Thriller,1999,3.0473129016422704
2841,Stir of Echoes (1999),Horror|Mystery|Thriller,1999,3.519037513057506
2843,"Black Cat, White Cat (Crna macka, beli macor) (1998)",Comedy|Romance,1998,3.723000714030703
2844,"Minus Man, The (1999)",Drama|Mystery,1999,3.292834404379388
2846,"Adventures of Milo and Otis, The (Koneko monogatari) (1986)",Adventure|Children|Comedy|Drama,1986,3.657125803284541
2847,Only Angels Have Wings (1939),Adventure|Drama|Romance,1939,3.410364804777514
2848,"Othello (Tragedy of Othello: The Moor of Venice, The) (1952)",Drama,1952,3.551401285255265
2851,Saturn 3 (1980),Adventure|Sci-Fi|Thriller,1980,3.4241548348117425
2852,"Soldier's Story, A (1984)",Drama,1984,3.551401285255265
2856,I Saw What You Did (1965),Thriller,1965,3.4514012852552653
2857,Yellow Submarine (1968),Adventure|Animation|Comedy|Fantasy|Musical,1968,3.3701744718501154
2858,American Beauty (1999),Drama|Romance,1999,4.032929637805411
2859,Stop Making Sense (1984),Documentary|Musical,1984,3.657125803284541
2860,Blue Streak (1999),Comedy,1999,3.0563340473640364
2861,For Love of the Game (1999),Comedy|Drama,1999,3.442000756032509
2862,Caligula (1979),Drama,1979,3.251401285255265
2863,"Hard Day's Night, A (1964)",Adventure|Comedy|Musical,1964,3.4826433161625947
2865,Sugar Town (1999),Comedy,1999,3.551401285255265
2866,"Buddy Holly Story, The (1978)",Drama,1978,3.536715203753761
2867,Fright Night (1985),Comedy|Horror|Thriller,1985,3.5482863263120312
2868,Fright Night Part II (1988),Horror,1988,3.2285466229593323
2870,Barefoot in the Park (1967),Comedy,1967,3.4125889913266265
2871,Deliverance (1972),Adventure|Drama|Thriller,1972,3.8080516116039145
2872,Excalibur (1981),Adventure|Fantasy,1981,3.603353319192725
2874,"Pajama Game, The (1957)",Comedy|Musical|Romance,1957,3.542834404379388
2875,Sommersby (1993),Drama|Mystery|Romance,1993,3.2112638343448765
2876,Thumbelina (1994),Animation|Children|Fantasy,1994,3.3514012852552653
2877,Tommy (1975),Musical,1975,3.282125803284541
2878,Hell Night (1981),Horror,1981,3.2285466229593323
2879,Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak) (1991),Action|Adventure|Comedy,1991,3.375875803284541
2880,Armour of God (Long xiong hu di) (1987),Action|Adventure|Comedy,1987,3.3342675235035104
2881,Double Jeopardy (1999),Action|Crime|Drama|Thriller,1999,3.1790718875911663
2882,Jakob the Liar (1999),Drama,1999,3.039539450196358
2883,Mumford (1999),Comedy|Drama,1999,3.3938580608966182
2884,Dog Park (1998),Comedy|Romance,1998,3.3514012852552653
2885,Guinevere (1999),Drama|Romance,1999,3.3514012852552653
2886,"Adventures of Elmo in Grouchland, The (1999)",Children|Comedy,1999,3.137637532050241
2887,Simon Sez (1999),Action|Comedy,1999,3.251401285255265
2888,Drive Me Crazy (1999),Comedy|Romance,1999,3.0010009180394754
2889,"Mystery, Alaska (1999)",Comedy|Drama,1999,3.618471344267803
2890,Three Kings (1999),Action|Adventure|Comedy|Drama|War,1999,3.67618542319542
2891,"Happy, Texas (1999)",Comedy,1999,3.626167737712721
2892,New Rose Hotel (1998),Action|Drama,1998,3.251401285255265
2893,Plunkett & MaCleane (1999),Action|Adventure|Drama,1999,3.4514012852552653
2894,Romance (1999),Drama|Romance,1999,3.551401285255265
2896,Alvarez Kelly (1966),Western,1966,3.4514012852552653
2897,And the Ship Sails On (E la nave va) (1983),Comedy|War,1983,3.551401285255265
2898,"Dark Half, The (1993)",Horror|Mystery,1993,3.3514012852552653
2899,Gulliver's Travels (1939),Adventure|Animation|Children,1939,3.3761677377127213
2900,Monkey Shines (1988),Horror|Sci-Fi,1988,3.319455713868423
2901,Phantasm (1979),Horror|Sci-Fi,1979,3.1310440370675066
2902,Psycho II (1983),Horror|Mystery|Thriller,1983,3.193385604042512
2903,Psycho III (1986),Horror|Thriller,1986,3.319455713868423
2905,Sanjuro (Tsubaki Sanjûrô) (1962),Action|Adventure|Drama,1962,3.7318471425040505
2906,Random Hearts (1999),Drama|Romance,1999,3.094625803284541
2907,Superstar (1999),Comedy,1999,3.532125803284541
2908,Boys Don't Cry (1999),Drama,1999,3.5419586010948474
2912,"Limey, The (1999)",Crime|Drama|Thriller,1999,3.73973968924142
2915,Risky Business (1983),Comedy,1983,3.451255153971621
2916,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller,1990,3.639319720129409
2917,Body Heat (1981),Crime|Thriller,1981,3.763895413292245
2918,Ferris Bueller's Day Off (1986),Comedy,1986,3.813678075021632
2919,"Year of Living Dangerously, The (1982)",Drama|Romance|War,1982,3.647883108973685
2921,High Plains Drifter (1973),Western,1973,3.8757006426276326
2922,Hang 'Em High (1968),Crime|Drama|Western,1968,3.536715203753761
2924,Drunken Master (Jui kuen) (1978),Action|Comedy,1978,3.790211202765929
2925,"Conformist, The (Conformista, Il) (1970)",Drama,1970,3.715286632325189
2926,Hairspray (1988),Comedy|Drama,1988,3.4007006426276325
2927,Brief Encounter (1946),Drama|Romance,1946,3.5012738956866047
2928,"Razor's Edge, The (1984)",Drama,1984,3.5012738956866047
2929,Reds (1981),Drama|Romance,1981,3.4558193502320598
2930,Return with Honor (1998),Documentary,1998,3.501401285255265
2931,Time of the Gypsies (Dom za vesanje) (1989),Comedy|Crime|Drama|Fantasy,1989,3.667834404379388
2932,Days of Heaven (1978),Drama,1978,3.542834404379388
2935,"Lady Eve, The (1941)",Comedy|Romance,1941,3.7361184030913326
2936,Sullivan's Travels (1941),Adventure|Comedy|Romance,1941,3.719625803284541
2937,"Palm Beach Story, The (1942)",Comedy,1942,3.715286632325189
2939,Niagara (1953),Drama|Thriller,1953,
2940,Gilda (1946),Drama|Film-Noir|Mystery|Romance,1946,3.700934190170177
2941,South Pacific (1958),Musical|Romance|War,1958,3.63966738069737
2942,Flashdance (1983),Drama|Romance,1983,3.100560514102106
2943,Indochine (1992),Drama|Romance,1992,3.667834404379388
2944,"Dirty Dozen, The (1967)",Action|Drama|War,1967,3.866195435428114
2946,Help! (1965),Comedy|Musical,1965,3.438375803284541
2947,Goldfinger (1964),Action|Adventure|Thriller,1964,3.790548594396011
2948,From Russia with Love (1963),Action|Adventure|Thriller,1963,3.700311396723393
2949,Dr. No (1962),Action|Adventure|Thriller,1962,3.667000306013159
2950,"Blue Lagoon, The (1980)",Adventure|Drama|Romance,1980,2.8701744718501154
2951,"Fistful of Dollars, A (Per un pugno di dollari) (1964)",Action|Western,1964,3.854458601094848
2952,Sydney (Hard Eight) (1996),Crime|Drama|Thriller,1996,3.5244768025025075
2953,Home Alone 2: Lost in New York (1992),Children|Comedy,1992,2.7378503213138163
2956,Someone to Watch Over Me (1987),Action|Crime|Thriller,1987,3.367600856836844
2959,Fight Club (1999),Action|Crime|Drama|Thriller,1999,4.242352479526664
2961,"Story of Us, The (1999)",Comedy|Drama,1999,3.108143775182332
2962,Fever Pitch (1997),Comedy|Romance,1997,3.410364804777514
2964,Julien Donkey-Boy (1999),Drama,1999,3.251401285255265
2965,"Omega Code, The (1999)",Action,1999,3.3514012852552653
2966,"Straight Story, The (1999)",Adventure|Drama,1999,3.7614788196762015
2967,"Bad Seed, The (1956)",Drama|Thriller,1956,3.654924065580973
2968,Time Bandits (1981),Adventure|Comedy|Fantasy|Sci-Fi,1981,3.690280257051053
2969,"Man and a Woman, A (Un homme et une femme) (1966)",Drama|Romance,1966,3.6514012852552655
2970,Fitzcarraldo (1982),Adventure|Drama,1982,3.462616373273281
2971,All That Jazz (1979),Drama|Fantasy|Musical,1979,3.7342675235035103
2972,Red Sorghum (Hong gao liang) (1987),Drama|War,1987,3.6514012852552655
2973,Crimes and Misdemeanors (1989),Comedy|Crime|Drama,1989,3.778296772316765
2974,Bats (1999),Horror|Thriller,1999,3.401401285255265
2975,"Best Man, The (1999)",Comedy|Drama,1999,3.4514012852552653
2976,Bringing Out the Dead (1999),Drama,1999,3.467600856836844
2977,Crazy in Alabama (1999),Comedy|Drama,1999,3.410364804777514
2978,Three to Tango (1999),Comedy|Romance,1999,3.347231757888665
2979,Body Shots (1999),Drama,1999,3.4514012852552653
2982,"Guardian, The (1990)",Horror|Thriller,1990,3.3514012852552653
2983,"Ipcress File, The (1965)",Thriller,1965,3.551401285255265
2984,On Any Sunday (1971),Documentary,1971,3.6014012852552653
2985,RoboCop (1987),Action|Crime|Drama|Sci-Fi|Thriller,1987,3.386253327247502
2986,RoboCop 2 (1990),Action|Crime|Sci-Fi|Thriller,1990,2.868059201545666
2987,Who Framed Roger Rabbit? (1988),Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery,1988,3.5661699325712517
2988,Melvin and Howard (1980),Drama,1980,3.626167737712721
2989,For Your Eyes Only (1981),Action|Adventure|Thriller,1981,3.533800428418422
2990,Licence to Kill (1989),Action|Adventure|Thriller,1989,3.379793546639746
2991,Live and Let Die (1973),Action|Adventure|Thriller,1973,3.6410629016422704
2992,Rawhead Rex (1986),Horror|Thriller,1986,3.501401285255265
2993,Thunderball (1965),Action|Adventure|Thriller,1965,3.48527311674402
2995,House on Haunted Hill (1999),Horror|Thriller,1999,2.8484353414153327
2996,Music of the Heart (1999),Drama,1999,3.385693296350204
2997,Being John Malkovich (1999),Comedy|Drama|Fantasy,1999,3.916796415301413
3000,Princess Mononoke (Mononoke-hime) (1997),Action|Adventure|Animation|Drama|Fantasy,1997,3.8862107517991697
3002,My Best Fiend (Mein liebster Feind) (1999),Documentary,1999,3.551401285255265
3003,Train of Life (Train de vie) (1998),Comedy|Drama|Romance|War,1998,3.683092077504787
3004,"Bachelor, The (1999)",Comedy|Romance,1999,2.9757006426276327
3005,"Bone Collector, The (1999)",Thriller,1999,3.015118025075078
3006,"Insider, The (1999)",Drama|Thriller,1999,3.687850321313817
3007,American Movie (1999),Documentary,1999,3.600934190170177
3008,Last Night (1998),Drama|Sci-Fi,1998,3.551401285255265
3010,Rosetta (1999),Drama,1999,3.551401285255265
3011,"They Shoot Horses, Don't They? (1969)",Drama,1969,3.4241548348117425
3013,Bride of Re-Animator (1990),Comedy|Horror,1990,3.551401285255265
3014,Bustin' Loose (1981),Comedy,1981,3.3514012852552653
3015,Coma (1978),Thriller,1978,3.542834404379388
3016,Creepshow (1982),Horror,1982,3.23973968924142
3017,Creepshow 2 (1987),Horror,1987,3.347231757888665
3018,Re-Animator (1985),Comedy|Horror|Sci-Fi,1985,3.4744217290817185
3019,Drugstore Cowboy (1989),Crime|Drama,1989,3.8428427817132977
3020,Falling Down (1993),Action|Drama,1993,3.519769725098179
3021,"Funhouse, The (1981)",Horror,1981,3.3514012852552653
3022,"General, The (1926)",Comedy|War,1926,3.750778491808481
3024,Piranha (1978),Horror|Sci-Fi,1978,3.125875803284541
3028,"Taming of the Shrew, The (1967)",Comedy,1967,3.319455713868423
3029,Nighthawks (1981),Action|Drama,1981,3.400934190170177
3030,Yojimbo (1961),Action|Adventure,1961,3.932455129661484
3031,Repossessed (1990),Comedy,1990,3.1549240655809734
3032,"Omega Man, The (1971)",Action|Drama|Sci-Fi|Thriller,1971,3.567600856836844
3033,Spaceballs (1987),Comedy|Sci-Fi,1987,3.4855001890081274
3034,Robin Hood (1973),Adventure|Animation|Children|Comedy|Musical,1973,3.511422507834504
3035,Mister Roberts (1955),Comedy|Drama|War,1955,3.675700642627633
3036,"Quest for Fire (Guerre du feu, La) (1981)",Adventure|Drama,1981,3.625875803284541
3037,Little Big Man (1970),Western,1970,3.970121601592505
3038,"Face in the Crowd, A (1957)",Drama,1957,3.751000918039475
3039,Trading Places (1983),Comedy,1983,3.687791934428181
3040,Meatballs (1979),Comedy,1979,3.361889602919592
3041,Meatballs Part II (1984),Comedy,1984,2.93426752350351
3042,Meatballs III (1987),Comedy,1987,3.319455713868423
3043,Meatballs 4 (1992),Comedy,1992,3.251401285255265
3044,Dead Again (1991),Mystery|Romance|Thriller,1991,3.6597278569342113
3045,Peter's Friends (1992),Comedy|Drama,1992,3.536715203753761
3046,"Incredibly True Adventure of Two Girls in Love, The (1995)",Comedy|Romance,1995,3.683092077504787
3048,Under the Rainbow (1981),Comedy,1981,3.1261677377127213
3051,Anywhere But Here (1999),Comedy|Drama,1999,3.2511677377127213
3052,Dogma (1999),Adventure|Comedy|Fantasy,1999,3.630841055142644
3053,"Messenger: The Story of Joan of Arc, The (1999)",Drama|War,1999,3.7257006426276327
